DEMO	DEMO	DE0419020	2019-04-01	22125,39	0	2019-04-06
2521	OF116	1116521042	2016-11-01	0.12	0	2016-12-08
2521	OF116	1216521042	2016-12-01	0.1	0	2016-12-15
2521	OF116	0117521042	2017-01-01	0.21	0	2017-02-08
2521	OF116	0217521042	2017-02-01	0.15	0	2017-03-02
2521	OF116	0317521042	2017-03-01	0.28	0	2017-03-30
2521	OF116	0417521042	2017-04-01	0.29	0	2017-04-27
2521	OF116	0517521042	2017-05-01	0.28	0	2017-06-05
2521	OF116	0617521042	2017-06-01	0.38	0	2017-07-06
2521	OF116	0717521042	2017-07-01	0.44	0	2017-08-08
2521	OF116	0817521042	2017-08-01	0.52	0	2017-09-06
2521	OF116	0917521042	2017-09-01	0.51	0	2017-10-11
2521	OF116	1017521042	2017-10-01	0.94	0	2017-11-08
2521	OF116	1117521042	2017-11-01	0.97	0	2017-12-07
2521	OF116	1217521042	2017-12-01	0.97	0	2017-12-15
2521	OF116	0118521042	2018-01-01	2.26	0	2018-02-06
2521	OF116	0818521042	2018-08-01	58.06	0	2018-09-11
2521	OF116	0218521042	2018-02-01	0.94	0	2018-03-13
2521	OF116	0318521042	2018-03-01	3.42	0	2018-04-12
2521	OF116	0418521042	2018-04-01	5.1	0	2018-05-14
2521	OF116	0518521042	2018-05-01	5.54	0	2018-06-07
2521	OF116	0618521042	2018-06-01	14.93	0	2018-07-10
2521	OF116	0718521042	2018-07-01	24.67	0	2018-08-07
2521	OF116	0119521042	2019-01-01	5830.5	0	2019-02-11
2521	OF116	0219521042	2019-02-01	11073.39	0	2019-03-01
2521	OF116	0319521042	2019-03-01	12478.23	0	2019-04-10
2521	OF117	0918521043	2018-09-01	712.17	0	2018-10-10
2521	OF117	1218521043	2018-12-01	687.07	0	2019-01-09
2521	OF117	1018521043	2018-10-01	451.09	0	2018-11-10
2521	OF117	1118521043	2018-11-01	1175.1	0	2018-12-12
2521	OF117	0416521043	2016-04-01	0.07	0	2016-05-05
2521	OF117	0716521043	2016-07-01	0.09	0	2016-08-04
2521	OF117	0516521043	2016-05-01	0.07	0	2016-06-03
2521	OF117	0616521043	2016-06-01	0.11	0	2016-07-07
2521	OF117	0816521043	2016-08-01	0.16	0	2016-09-08
2521	OF117	0916521043	2016-09-01	0.08	0	2016-10-06
2521	OF117	1016521043	2016-10-01	0.22	0	2016-11-10
2521	OF117	1116521043	2016-11-01	0.09	0	2016-12-08
2521	OF117	1216521043	2016-12-01	0.08	0	2016-12-15
2521	OF117	0117521043	2017-01-01	0.17	0	2017-02-08
2521	OF117	0217521043	2017-02-01	0.12	0	2017-03-02
2521	OF117	0317521043	2017-03-01	0.22	0	2017-03-30
2521	OF117	0417521043	2017-04-01	0.23	0	2017-04-27
2521	OF117	0517521043	2017-05-01	0.23	0	2017-06-05
2521	OF117	0617521043	2017-06-01	0.3	0	2017-07-06
2521	OF117	0717521043	2017-07-01	0.35	0	2017-08-08
2521	OF117	0817521043	2017-08-01	0.41	0	2017-09-06
2521	OF117	0917521043	2017-09-01	0.41	0	2017-10-11
2521	OF117	1017521043	2017-10-01	0.75	0	2017-11-08
2521	OF117	1117521043	2017-11-01	0.77	0	2017-12-07
2521	OF117	1217521043	2017-12-01	0.77	0	2017-12-15
2521	OF117	0118521043	2018-01-01	1.81	0	2018-02-06
2521	OF117	0818521043	2018-08-01	46.49	0	2018-09-11
2521	OF117	0218521043	2018-02-01	0.75	0	2018-03-13
2521	OF117	0318521043	2018-03-01	2.74	0	2018-04-12
2521	OF117	0418521043	2018-04-01	4.08	0	2018-05-14
2521	OF117	0518521043	2018-05-01	4.43	0	2018-06-07
2521	OF117	0618521043	2018-06-01	11.94	0	2018-07-10
2521	OF117	0718521043	2018-07-01	19.73	0	2018-08-07
2521	OF117	0119521043	2019-01-01	4666.19	0	2019-02-11
2521	OF117	0219521043	2019-02-01	8860.51	0	2019-03-01
2521	OF117	0319521043	2019-03-01	9984.36	0	2019-04-10
2521	OF118	0918521044	2018-09-01	751.99	0	2018-10-10
2521	OF118	1218521044	2018-12-01	927.21	0	2019-01-09
2521	OF118	1018521044	2018-10-01	607.68	0	2018-11-10
2521	OF118	1118521044	2018-11-01	1588.09	0	2018-12-12
2521	OF118	0110521044	2010-01-01	0.01	0	2010-02-10
2521	OF118	0416521044	2016-04-01	0.09	0	2016-05-05
2521	OF118	0716521044	2016-07-01	0.12	0	2016-08-04
2521	OF118	0516521044	2016-05-01	0.1	0	2016-06-03
2521	OF118	0616521044	2016-06-01	0.14	0	2016-07-07
2521	OF118	0816521044	2016-08-01	0.21	0	2016-09-08
2521	OF118	0916521044	2016-09-01	0.1	0	2016-10-06
2521	OF118	1016521044	2016-10-01	0.29	0	2016-11-10
2521	OF118	1116521044	2016-11-01	0.13	0	2016-12-08
2521	OF118	1216521044	2016-12-01	0.11	0	2016-12-15
2521	OF118	0117521044	2017-01-01	0.23	0	2017-02-08
2521	OF118	0217521044	2017-02-01	0.16	0	2017-03-02
2521	OF118	0317521044	2017-03-01	0.3	0	2017-03-30
2521	OF118	0417521044	2017-04-01	0.31	0	2017-04-27
2521	OF118	0517521044	2017-05-01	0.31	0	2017-06-05
2521	OF118	0617521044	2017-06-01	0.41	0	2017-07-06
2521	OF118	0717521044	2017-07-01	0.47	0	2017-08-08
2521	OF118	0817521044	2017-08-01	0.56	0	2017-09-06
2521	OF118	0917521044	2017-09-01	0.55	0	2017-10-11
2521	OF118	1017521044	2017-10-01	1.02	0	2017-11-08
2521	OF118	1117521044	2017-11-01	1.05	0	2017-12-07
2521	OF118	1217521044	2017-12-01	1.05	0	2017-12-15
2521	OF118	0118521044	2018-01-01	2.44	0	2018-02-06
2521	OF118	0818521044	2018-08-01	62.89	0	2018-09-11
2521	OF118	0218521044	2018-02-01	1.01	0	2018-03-13
2521	OF118	0318521044	2018-03-01	3.7	0	2018-04-12
2521	OF118	0418521044	2018-04-01	5.53	0	2018-05-14
2521	OF118	0518521044	2018-05-01	6	0	2018-06-07
2521	OF118	0618521044	2018-06-01	16.17	0	2018-07-10
2521	OF118	0718521044	2018-07-01	26.72	0	2018-08-07
2521	OF118	0119521044	2019-01-01	6315.62	0	2019-02-11
2521	OF118	0219521044	2019-02-01	11995.42	0	2019-03-01
2521	OF118	0319521044	2019-03-01	13517.33	0	2019-04-10
2521	OF119	0918521045	2018-09-01	1133.01	0	2018-10-10
2521	OF119	1218521045	2018-12-01	3229.79	0	2019-01-09
2521	OF119	1018521045	2018-10-01	2109	0	2018-11-10
2521	OF119	1118521045	2018-11-01	5548	0	2018-12-12
2521	OF119	0110521045	2010-01-01	0.02	0	2010-02-10
2521	OF119	0210521045	2010-02-01	0.02	0	2010-03-09
2521	OF119	0416521045	2016-04-01	0.31	0	2016-05-05
2521	OF119	0716521045	2016-07-01	0.41	0	2016-08-04
2521	OF119	0516521045	2016-05-01	0.34	0	2016-06-03
2521	OF119	0616521045	2016-06-01	0.5	0	2016-07-07
2521	OF119	0816521045	2016-08-01	0.74	0	2016-09-08
2521	OF119	0916521045	2016-09-01	0.36	0	2016-10-06
2521	OF119	1016521045	2016-10-01	1.03	0	2016-11-10
2521	OF119	1116521045	2016-11-01	0.44	0	2016-12-08
2521	OF119	1216521045	2016-12-01	0.39	0	2016-12-15
2521	OF119	0117521045	2017-01-01	0.82	0	2017-02-08
2521	OF119	0217521045	2017-02-01	0.57	0	2017-03-02
2521	OF119	0317521045	2017-03-01	1.06	0	2017-03-30
2521	OF119	0417521045	2017-04-01	1.1	0	2017-04-27
2521	OF119	0517521045	2017-05-01	1.07	0	2017-06-05
2521	OF119	0617521045	2017-06-01	1.44	0	2017-07-06
2521	OF119	0717521045	2017-07-01	1.65	0	2017-08-08
2521	OF119	0817521045	2017-08-01	1.97	0	2017-09-06
2521	OF119	0917521045	2017-09-01	1.94	0	2017-10-11
2521	OF119	1017521045	2017-10-01	3.58	0	2017-11-08
2521	OF119	1117521045	2017-11-01	3.67	0	2017-12-07
2521	OF119	1217521045	2017-12-01	3.68	0	2017-12-15
2521	OF119	0118521045	2018-01-01	8.57	0	2018-02-06
2521	OF119	0818521045	2018-08-01	220.7	0	2018-09-11
2521	OF119	0218521045	2018-02-01	3.56	0	2018-03-13
2521	OF119	0318521045	2018-03-01	12.99	0	2018-04-12
2521	OF119	0418521045	2018-04-01	19.4	0	2018-05-14
2521	OF119	0518521045	2018-05-01	21.04	0	2018-06-07
2521	OF119	0618521045	2018-06-01	56.72	0	2018-07-10
2521	OF119	0718521045	2018-07-01	93.74	0	2018-08-07
2521	OF119	0119521045	2019-01-01	22130.66	0	2019-02-11
2521	OF119	0219521045	2019-02-01	42053.69	0	2019-03-01
2521	OF119	0319521045	2019-03-01	47392.07	0	2019-04-10
2521	OF120	0918521046	2018-09-01	861.89	0	2018-10-10
2521	OF120	1218521046	2018-12-01	1591.15	0	2019-01-09
2521	OF120	1018521046	2018-10-01	1040.63	0	2018-11-10
2521	OF120	1118521046	2018-11-01	2729.95	0	2018-12-12
2521	OF120	0416521046	2016-04-01	0.15	0	2016-05-05
2521	OF120	0716521046	2016-07-01	0.2	0	2016-08-04
2521	OF120	0516521046	2016-05-01	0.16	0	2016-06-03
2521	OF120	0616521046	2016-06-01	0.24	0	2016-07-07
2521	OF120	0816521046	2016-08-01	0.36	0	2016-09-08
2521	OF120	0916521046	2016-09-01	0.18	0	2016-10-06
2521	OF120	1016521046	2016-10-01	0.51	0	2016-11-10
2521	OF120	1116521046	2016-11-01	0.22	0	2016-12-08
2521	OF120	1216521046	2016-12-01	0.19	0	2016-12-15
2521	OF120	0117521046	2017-01-01	0.4	0	2017-02-08
2521	OF120	0217521046	2017-02-01	0.28	0	2017-03-02
2521	OF120	0317521046	2017-03-01	0.52	0	2017-03-30
2521	OF120	0417521046	2017-04-01	0.54	0	2017-04-27
2521	OF120	0517521046	2017-05-01	0.53	0	2017-06-05
2521	OF120	0617521046	2017-06-01	0.71	0	2017-07-06
2521	OF120	0717521046	2017-07-01	0.81	0	2017-08-08
2521	OF120	0817521046	2017-08-01	0.97	0	2017-09-06
2521	OF120	0917521046	2017-09-01	0.95	0	2017-10-11
2521	OF120	1017521046	2017-10-01	1.76	0	2017-11-08
2521	OF120	1117521046	2017-11-01	1.8	0	2017-12-07
2521	OF120	1217521046	2017-12-01	1.81	0	2017-12-15
2521	OF120	0118521046	2018-01-01	4.21	0	2018-02-06
2521	OF120	0818521046	2018-08-01	108.45	0	2018-09-11
2521	OF120	0218521046	2018-02-01	1.75	0	2018-03-13
2521	OF120	0318521046	2018-03-01	6.38	0	2018-04-12
2521	OF120	0418521046	2018-04-01	9.53	0	2018-05-14
2521	OF120	0518521046	2018-05-01	10.34	0	2018-06-07
2521	OF120	0618521046	2018-06-01	27.86	0	2018-07-10
2521	OF120	0718521046	2018-07-01	46.05	0	2018-08-07
2521	OF120	0119521046	2019-01-01	10875.82	0	2019-02-11
2521	OF120	0219521046	2019-02-01	20662.54	0	2019-03-01
2521	OF120	0319521046	2019-03-01	23284.9	0	2019-04-10
2521	OF121	0319521047	2019-03-01	15621.55	15620.9	2019-04-10
2521	OF201	0319521052	2019-03-01	10346.74	0	2019-04-10
2521	OF202	0319521053	2019-03-01	10346.74	0	2019-04-10
2521	OF203	0319521054	2019-03-01	10346.74	0	2019-04-10
2521	OF204	0319521055	2019-03-01	21910.74	0	2019-04-10
2521	OF205	0319521056	2019-03-01	12984.15	0	2019-04-10
2521	OF206	0319521057	2019-03-01	13389.9	0	2019-04-10
2521	OF207	0319521058	2019-03-01	13389.9	0	2019-04-10
2521	OF208	0319521059	2019-03-01	12984.15	0	2019-04-10
2521	OF209	0219521060	2019-02-01	20406	0	2019-03-01
2521	OF209	0319521060	2019-03-01	22722.27	0	2019-04-10
2521	OF210	0219521061	2019-02-01	13300.33	0	2019-03-01
2521	OF210	0319521061	2019-03-01	14810.04	0	2019-04-10
2521	OF211	0219521062	2019-02-01	15486.69	0	2019-03-01
2521	OF211	0319521062	2019-03-01	17244.58	0	2019-04-10
2521	OF212	0319521063	2019-03-01	9129.48	0	2019-04-10
2521	OF213	0218521064	2018-02-01	0.84	0.39	2018-03-13
2521	OF213	0618521064	2018-06-01	13.9	0	2018-07-10
2521	OF214	0319521065	2019-03-01	17447.46	0	2019-04-10
2521	OF215	0319521066	2019-03-01	11813.66	0	2019-04-10
2521	OF217	0319521068	2019-03-01	13187.03	0	2019-04-10
2521	OF218	0319521069	2019-03-01	10549.63	0	2019-04-10
2521	OF219	0219521070	2019-02-01	12207.16	0	2019-03-01
2521	OF219	0319521070	2019-03-01	13592.79	0	2019-04-10
2521	OF221	0319521072	2019-03-01	9940.98	0	2019-04-10
2521	OF222	0918521073	2018-09-01	112.11	0	2018-10-10
2521	OF222	1018521073	2018-10-01	442.04	0	2018-11-10
2521	OF222	1218521073	2018-12-01	678.02	0	2019-01-09
2521	OF222	1118521073	2018-11-01	1166.04	0	2018-12-12
2521	OF222	1117521073	2017-11-01	0.72	0	2017-12-07
2521	OF222	1217521073	2017-12-01	0.71	0	2017-12-15
2521	OF222	0118521073	2018-01-01	1.73	0	2018-02-06
2521	OF222	0818521073	2018-08-01	46.43	0	2018-09-11
2521	OF222	0218521073	2018-02-01	0.69	0	2018-03-13
2521	OF222	0318521073	2018-03-01	2.68	0	2018-04-12
2521	OF222	0418521073	2018-04-01	4.03	0	2018-05-14
2521	OF222	0518521073	2018-05-01	4.37	0	2018-06-07
2521	OF222	0618521073	2018-06-01	11.88	0	2018-07-10
2521	OF222	0718521073	2018-07-01	19.68	0	2018-08-07
2521	OF222	0119521073	2019-01-01	4657.13	0	2019-02-11
2521	OF222	0219521073	2019-02-01	8851.45	0	2019-03-01
2521	OF222	0319521073	2019-03-01	9975.3	0	2019-04-10
2521	OF223	0319521074	2019-03-01	9940.98	0.01	2019-04-10
2521	OF224	1018521075	2018-10-01	466.49	4.55	2018-11-10
2521	OF224	1218521075	2018-12-01	691.75	0	2019-01-09
2521	OF224	1118521075	2018-11-01	1228.75	0	2018-12-12
2521	OF224	0119521075	2019-01-01	4944.91	0	2019-02-11
2521	OF224	0219521075	2019-02-01	9401.37	0	2019-03-01
2521	OF224	0319521075	2019-03-01	10595.49	0	2019-04-10
2521	OF225	0918521076	2018-09-01	121.37	0	2018-10-10
2521	OF225	1018521076	2018-10-01	475.64	0	2018-11-10
2521	OF225	1218521076	2018-12-01	733.26	0	2019-01-09
2521	OF225	1118521076	2018-11-01	1262.01	0	2018-12-12
2521	OF225	0718521076	2018-07-01	21.16	4	2018-08-07
2521	OF225	0119521076	2019-01-01	5044.01	0	2019-02-11
2521	OF225	0219521076	2019-02-01	9587.85	0	2019-03-01
2521	OF225	0319521076	2019-03-01	10805.38	0	2019-04-10
2521	OF301	0918521077	2018-09-01	254.63	0	2018-10-10
2521	OF301	1018521077	2018-10-01	1003.78	0	2018-11-10
2521	OF301	1218521077	2018-12-01	1539.57	0	2019-01-09
2521	OF301	1118521077	2018-11-01	2647.84	0	2018-12-12
2521	OF301	0118521077	2018-01-01	4.07	0	2018-02-06
2521	OF301	0818521077	2018-08-01	105.34	0	2018-09-11
2521	OF301	0218521077	2018-02-01	1.46	0	2018-03-13
2521	OF301	0318521077	2018-03-01	5.95	0	2018-04-12
2521	OF301	0418521077	2018-04-01	9.09	0	2018-05-14
2521	OF301	0518521077	2018-05-01	9.88	0	2018-06-07
2521	OF301	0618521077	2018-06-01	26.94	0	2018-07-10
2521	OF301	0718521077	2018-07-01	44.63	0	2018-08-07
2521	OF301	0119521077	2019-01-01	10575.54	0	2019-02-11
2521	OF301	0219521077	2019-02-01	20100.13	0	2019-03-01
2521	OF301	0319521077	2019-03-01	22652.25	0	2019-04-10
2521	OF302	0918521078	2018-09-01	219.57	0	2018-10-10
2521	OF302	1018521078	2018-10-01	865.64	0	2018-11-10
2521	OF302	1218521078	2018-12-01	1327.72	0	2019-01-09
2521	OF302	1118521078	2018-11-01	2283.42	0	2018-12-12
2521	OF302	0118521078	2018-01-01	3.51	0	2018-02-06
2521	OF302	0818521078	2018-08-01	90.85	0	2018-09-11
2521	OF302	0218521078	2018-02-01	1.26	0	2018-03-13
2521	OF302	0318521078	2018-03-01	5.13	0	2018-04-12
2521	OF302	0418521078	2018-04-01	7.84	0	2018-05-14
2521	OF302	0518521078	2018-05-01	8.52	0	2018-06-07
2521	OF302	0618521078	2018-06-01	23.23	0	2018-07-10
2521	OF302	0718521078	2018-07-01	38.49	0	2018-08-07
2521	OF302	0119521078	2019-01-01	9120.22	0	2019-02-11
2521	OF302	0219521078	2019-02-01	17334.05	0	2019-03-01
2521	OF302	0319521078	2019-03-01	19534.96	0	2019-04-10
2521	OF303	0918521079	2018-09-01	154.2	0	2018-10-10
2521	OF303	1018521079	2018-10-01	607.82	0	2018-11-10
2521	OF303	1218521079	2018-12-01	932.23	0	2019-01-09
2521	OF303	1118521079	2018-11-01	1603.32	0	2018-12-12
2521	OF303	0118521079	2018-01-01	2.47	0	2018-02-06
2521	OF303	0818521079	2018-08-01	63.73	0	2018-09-11
2521	OF303	0218521079	2018-02-01	0.89	0	2018-03-13
2521	OF303	0318521079	2018-03-01	3.6	0	2018-04-12
2521	OF303	0418521079	2018-04-01	5.51	0	2018-05-14
2521	OF303	0518521079	2018-05-01	5.98	0	2018-06-07
2521	OF303	0618521079	2018-06-01	16.31	0	2018-07-10
2521	OF303	0718521079	2018-07-01	27.03	0	2018-08-07
2521	OF303	0119521079	2019-01-01	6403.48	0	2019-02-11
2521	OF303	0219521079	2019-02-01	12170.72	0	2019-03-01
2521	OF303	0319521079	2019-03-01	13716.04	0	2019-04-10
2521	OF304	0918521080	2018-09-01	154.2	0	2018-10-10
2521	OF304	1018521080	2018-10-01	607.82	0	2018-11-10
2521	OF304	1218521080	2018-12-01	932.23	0	2019-01-09
2521	OF304	1118521080	2018-11-01	1603.32	0	2018-12-12
2521	OF304	0118521080	2018-01-01	2.47	0	2018-02-06
2521	OF304	0218521080	2018-02-01	0.89	0	2018-03-13
2521	OF304	0318521080	2018-03-01	3.6	0	2018-04-12
2521	OF304	0418521080	2018-04-01	5.51	0	2018-05-14
2521	OF304	0518521080	2018-05-01	5.98	0	2018-06-07
2521	OF304	0618521080	2018-06-01	16.31	0	2018-07-10
2521	OF304	0718521080	2018-07-01	27.03	0	2018-08-07
2521	OF304	0818521080	2018-08-01	63.73	0	2018-09-11
2521	OF304	0119521080	2019-01-01	6403.48	0	2019-02-11
2521	OF304	0219521080	2019-02-01	12170.72	0	2019-03-01
2521	OF304	0319521080	2019-03-01	13716.04	0	2019-04-10
2521	OF305	0918521081	2018-09-01	154.2	0	2018-10-10
2521	OF305	1018521081	2018-10-01	607.82	0	2018-11-10
2521	OF305	1218521081	2018-12-01	932.23	0	2019-01-09
2521	OF305	1118521081	2018-11-01	1603.32	0	2018-12-12
2521	OF305	0118521081	2018-01-01	2.47	0	2018-02-06
2521	OF305	0218521081	2018-02-01	0.89	0	2018-03-13
2521	OF305	0318521081	2018-03-01	3.6	0	2018-04-12
2521	OF305	0418521081	2018-04-01	5.51	0	2018-05-14
2521	OF305	0518521081	2018-05-01	5.98	0	2018-06-07
2521	OF305	0618521081	2018-06-01	16.31	0	2018-07-10
2521	OF305	0718521081	2018-07-01	27.03	0	2018-08-07
2521	OF305	0818521081	2018-08-01	63.73	0	2018-09-11
2521	OF305	0119521081	2019-01-01	6403.48	0	2019-02-11
2521	OF305	0219521081	2019-02-01	12170.72	0	2019-03-01
2521	OF305	0319521081	2019-03-01	13716.04	0	2019-04-10
2521	OF306	0918521082	2018-09-01	156.53	0	2018-10-10
2521	OF306	1018521082	2018-10-01	617.05	0	2018-11-10
2521	OF306	1218521082	2018-12-01	946.36	0	2019-01-09
2521	OF306	1118521082	2018-11-01	1627.6	0	2018-12-12
2521	OF306	0118521082	2018-01-01	2.5	0	2018-02-06
2521	OF306	0218521082	2018-02-01	0.9	0	2018-03-13
2521	OF306	0318521082	2018-03-01	3.66	0	2018-04-12
2521	OF306	0418521082	2018-04-01	5.59	0	2018-05-14
2521	OF306	0518521082	2018-05-01	6.07	0	2018-06-07
2521	OF306	0618521082	2018-06-01	16.56	0	2018-07-10
2521	OF306	0718521082	2018-07-01	27.44	0	2018-08-07
2521	OF306	0818521082	2018-08-01	64.76	0	2018-09-11
2521	OF306	0119521082	2019-01-01	6500.59	0	2019-02-11
2521	OF306	0219521082	2019-02-01	12355.13	0	2019-03-01
2521	OF306	0319521082	2019-03-01	13923.87	0	2019-04-10
2521	OF307	0918521083	2018-09-01	261.71	0	2018-10-10
2521	OF307	1018521083	2018-10-01	1031.45	0	2018-11-10
2521	OF307	1218521083	2018-12-01	1581.97	0	2019-01-09
2521	OF307	1118521083	2018-11-01	2720.76	0	2018-12-12
2521	OF307	0118521083	2018-01-01	4.19	0	2018-02-06
2521	OF307	0218521083	2018-02-01	1.5	0	2018-03-13
2521	OF307	0318521083	2018-03-01	6.12	0	2018-04-12
2521	OF307	0418521083	2018-04-01	9.34	0	2018-05-14
2521	OF307	0518521083	2018-05-01	10.15	0	2018-06-07
2521	OF307	0618521083	2018-06-01	27.68	0	2018-07-10
2521	OF307	0718521083	2018-07-01	45.86	0	2018-08-07
2521	OF307	0818521083	2018-08-01	108.27	0	2018-09-11
2521	OF307	0119521083	2019-01-01	10866.64	0	2019-02-11
2521	OF307	0219521083	2019-02-01	20653.36	0	2019-03-01
2521	OF307	0319521083	2019-03-01	23275.72	0	2019-04-10
2521	OF308	0918521084	2018-09-01	170.49	0	2018-10-10
2521	OF308	1018521084	2018-10-01	672.22	0	2018-11-10
2521	OF308	1218521084	2018-12-01	1031.08	0	2019-01-09
2521	OF308	1118521084	2018-11-01	1773.28	0	2018-12-12
2521	OF308	0118521084	2018-01-01	2.73	0	2018-02-06
2521	OF308	0218521084	2018-02-01	0.98	0	2018-03-13
2521	OF308	0318521084	2018-03-01	3.99	0	2018-04-12
2521	OF308	0418521084	2018-04-01	6.09	0	2018-05-14
2521	OF308	0518521084	2018-05-01	6.62	0	2018-06-07
2521	OF308	0618521084	2018-06-01	18.04	0	2018-07-10
2521	OF308	0718521084	2018-07-01	29.89	0	2018-08-07
2521	OF308	0818521084	2018-08-01	70.54	0	2018-09-11
2521	OF308	0119521084	2019-01-01	7082.67	0	2019-02-11
2521	OF308	0219521084	2019-02-01	13461.55	0	2019-03-01
2521	OF308	0319521084	2019-03-01	15170.76	0	2019-04-10
2521	OF309	0218521085	2018-02-01	1.26	0.02	2018-03-13
2521	OF311	0918521087	2018-09-01	109.93	0	2018-10-10
2521	OF311	1018521087	2018-10-01	432.95	0	2018-11-10
2521	OF311	1218521087	2018-12-01	663.97	0	2019-01-09
2521	OF311	1118521087	2018-11-01	1141.86	0	2018-12-12
2521	OF311	0212521087	2012-02-01	0.02	0	2012-03-09
2521	OF311	0312521087	2012-03-01	0.02	0	2012-03-29
2521	OF311	0412521087	2012-04-01	0.02	0	2012-05-10
2521	OF311	0512521087	2012-05-01	0.02	0	2012-05-31
2521	OF311	0612521087	2012-06-01	0.02	0	2012-07-06
2521	OF311	0712521087	2012-07-01	0.02	0	2012-08-07
2521	OF311	0812521087	2012-08-01	0.02	0	2012-08-30
2521	OF311	0912521087	2012-09-01	0.02	0	2012-10-05
2521	OF311	1012521087	2012-10-01	0.02	0	2012-11-06
2521	OF311	1112521087	2012-11-01	0.02	0	2012-11-30
2521	OF311	1212521087	2012-12-01	0.02	0	2012-12-12
2521	OF311	0113521087	2013-01-01	0.02	0	2013-01-31
2521	OF311	0213521087	2013-02-01	0.02	0	2013-02-28
2521	OF311	0313521087	2013-03-01	0.02	0	2013-04-04
2521	OF311	0413521087	2013-04-01	0.02	0	2013-05-02
2521	OF311	0513521087	2013-05-01	0.02	0	2013-06-04
2521	OF311	0613521087	2013-06-01	0.03	0	2013-07-10
2521	OF311	0713521087	2013-07-01	0.03	0	2013-08-01
2521	OF311	0813521087	2013-08-01	0.02	0	2013-08-29
2521	OF311	0913521087	2013-09-01	0.02	0	2013-10-03
2521	OF311	1013521087	2013-10-01	0.03	0	2013-11-07
2521	OF311	1113521087	2013-11-01	0.03	0	2013-12-04
2521	OF311	1213521087	2013-12-01	0.03	0	2013-12-12
2521	OF311	0114521087	2014-01-01	0.03	0	2014-02-05
2521	OF311	0214521087	2014-02-01	0.03	0	2014-03-13
2521	OF311	0314521087	2014-03-01	0.03	0	2014-04-03
2521	OF311	0414521087	2014-04-01	0.03	0	2014-05-09
2521	OF311	0514521087	2014-05-01	0.03	0	2014-06-10
2521	OF311	0614521087	2014-06-01	0.04	0	2014-07-03
2521	OF311	0714521087	2014-07-01	0.04	0	2014-08-04
2521	OF311	0814521087	2014-08-01	0.04	0	2014-09-04
2521	OF311	0914521087	2014-09-01	0.03	0	2014-10-02
2521	OF311	1014521087	2014-10-01	0.04	0	2014-11-05
2521	OF311	1114521087	2014-11-01	0.04	0	2014-12-04
2521	OF311	1214521087	2014-12-01	0.04	0	2014-12-11
2521	OF311	0115521087	2015-01-01	0.04	0	2015-02-11
2521	OF311	0215521087	2015-02-01	0.04	0	2015-03-10
2521	OF311	0315521087	2015-03-01	0.04	0	2015-03-30
2521	OF311	0415521087	2015-04-01	0.05	0	2015-05-07
2521	OF311	0515521087	2015-05-01	0.05	0	2015-06-04
2521	OF311	0615521087	2015-06-01	0.05	0	2015-07-09
2521	OF311	0715521087	2015-07-01	0.05	0	2015-07-30
2521	OF311	0815521087	2015-08-01	0.06	0	2015-09-11
2521	OF311	0909521087	2009-09-01	0.08	0	2009-10-08
2521	OF311	0915521087	2015-09-01	0.12	0	2015-10-07
2521	OF311	1009521087	2009-10-01	0.01	0	2009-11-10
2521	OF311	1015521087	2015-10-01	0.06	0	2015-11-11
2521	OF311	1109521087	2009-11-01	0.01	0	2009-12-04
2521	OF311	1209521087	2009-12-01	0.01	0	2009-12-17
2521	OF311	1115521087	2015-11-01	0.09	0	2015-12-03
2521	OF311	0110521087	2010-01-01	0.01	0	2010-02-10
2521	OF311	0210521087	2010-02-01	0.01	0	2010-03-09
2521	OF311	0310521087	2010-03-01	0.01	0	2010-04-06
2521	OF311	0410521087	2010-04-01	0.01	0	2010-05-07
2521	OF311	0510521087	2010-05-01	0.01	0	2010-06-08
2521	OF311	0610521087	2010-06-01	0.11	0	2010-07-02
2521	OF311	0710521087	2010-07-01	0.01	0	2010-08-04
2521	OF311	0810521087	2010-08-01	0.01	0	2010-09-03
2521	OF311	0910521087	2010-09-01	0.01	0	2010-10-04
2521	OF311	1010521087	2010-10-01	0.03	0	2010-11-04
2521	OF311	1110521087	2010-11-01	0.01	0	2010-12-02
2521	OF311	1210521087	2010-12-01	0.01	0	2010-12-14
2521	OF311	0111521087	2011-01-01	0.01	0	2011-02-09
2521	OF311	0211521087	2011-02-01	0.03	0	2011-03-03
2521	OF311	0311521087	2011-03-01	0.01	0	2011-04-06
2521	OF311	0411521087	2011-04-01	0.01	0	2011-05-11
2521	OF311	0511521087	2011-05-01	0.01	0	2011-06-02
2521	OF311	0611521087	2011-06-01	0.01	0	2011-07-08
2521	OF311	0711521087	2011-07-01	0.01	0	2011-08-04
2521	OF311	0811521087	2011-08-01	0.01	0	2011-09-01
2521	OF311	0911521087	2011-09-01	0.01	0	2011-10-11
2521	OF311	1011521087	2011-10-01	0.01	0	2011-11-07
2521	OF311	1111521087	2011-11-01	0.01	0	2011-12-01
2521	OF311	1211521087	2011-12-01	0.06	0	2011-12-15
2521	OF311	0112521087	2012-01-01	0.01	0	2012-02-10
2521	OF311	1215521087	2015-12-01	0.08	0	2015-12-16
2521	OF311	0116521087	2016-01-01	0.08	0	2016-02-04
2521	OF311	0316521087	2016-03-01	0.09	0	2016-04-07
2521	OF311	0216521087	2016-02-01	0.08	0	2016-03-04
